,GameId,Date,Season,Team,Opponent,Name,Minutes,Points,Assists,DefRebounds,OffRebounds,Rebounds,Steals,Blocks,Turnovers,FG2M,FG2A,FG3M,FG3A
5,0022300135,2023-11-04,2023,ATL,NOP,Trae Young,38.73,22.0,12.0,2.0,3.0,5.0,1.0,0.0,5.0,4.0,8.0,3.0,7.0
6,0022300155,2023-11-06,2023,ATL,OKC,Trae Young,36.42,22.0,11.0,3.0,1.0,4.0,1.0,0.0,7.0,4.0,13.0,1.0,5.0
7,0022300172,2023-11-09,2023,ATL,ORL,Trae Young,34.3,41.0,8.0,2.0,2.0,4.0,3.0,0.0,3.0,7.0,12.0,5.0,15.0
8,0022300175,2023-11-11,2023,ATL,MIA,Trae Young,38.45,27.0,11.0,2.0,0.0,2.0,1.0,0.0,5.0,4.0,10.0,3.0,9.0
9,0022300193,2023-11-15,2023,ATL,NYK,Trae Young,34.47,15.0,17.0,1.0,0.0,1.0,2.0,0.0,3.0,4.0,8.0,0.0,4.0
10,0022300029,2023-11-17,2023,ATL,PHI,Trae Young,36.98,22.0,13.0,2.0,0.0,2.0,1.0,0.0,4.0,3.0,8.0,2.0,6.0
11,0022300039,2023-11-21,2023,ATL,IND,Trae Young,38.82,38.0,8.0,1.0,0.0,1.0,3.0,0.0,3.0,8.0,9.0,5.0,8.0
12,0022300227,2023-11-22,2023,ATL,BKN,Trae Young,39.97,43.0,9.0,2.0,2.0,4.0,2.0,0.0,4.0,4.0,15.0,8.0,16.0
13,0022300241,2023-11-25,2023,ATL,WAS,Trae Young,30.37,26.0,10.0,6.0,0.0,6.0,2.0,0.0,2.0,4.0,9.0,5.0,8.0
14,0022300246,2023-11-26,2023,ATL,BOS,Trae Young,37.27,33.0,7.0,4.0,1.0,5.0,0.0,0.0,5.0,6.0,11.0,6.0,16.0
15,0022300055,2023-11-28,2023,ATL,CLE,Trae Young,32.27,13.0,10.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,2.0,8.0
16,0022300272,2023-11-30,2023,ATL,SAS,Trae Young,39.95,45.0,14.0,4.0,0.0,4.0,2.0,0.0,2.0,13.0,20.0,2.0,9.0
17,0022300286,2023-12-02,2023,ATL,MIL,Trae Young,36.73,32.0,12.0,0.0,2.0,2.0,2.0,0.0,4.0,8.0,15.0,5.0,13.0
18,0022301209,2023-12-06,2023,ATL,BKN,Trae Young,37.25,30.0,9.0,0.0,1.0,1.0,0.0,2.0,5.0,8.0,15.0,3.0,9.0
19,0022300296,2023-12-11,2023,ATL,DEN,Trae Young,26.35,19.0,9.0,1.0,0.0,1.0,1.0,0.0,5.0,3.0,7.0,2.0,5.0
20,0022300313,2023-12-13,2023,ATL,TOR,Trae Young,39.23,35.0,17.0,4.0,0.0,4.0,0.0,1.0,5.0,9.0,18.0,4.0,9.0
21,0022300330,2023-12-15,2023,ATL,TOR,Trae Young,35.97,38.0,11.0,4.0,1.0,5.0,1.0,0.0,8.0,8.0,14.0,7.0,15.0
22,0022300336,2023-12-16,2023,ATL,CLE,Trae Young,38.32,35.0,10.0,4.0,0.0,4.0,0.0,1.0,5.0,4.0,9.0,7.0,12.0
23,0022300352,2023-12-18,2023,ATL,DET,Trae Young,37.95,31.0,15.0,4.0,0.0,4.0,0.0,0.0,5.0,4.0,6.0,4.0,11.0
24,0022300371,2023-12-20,2023,ATL,HOU,Trae Young,36.47,30.0,14.0,4.0,0.0,4.0,1.0,0.0,4.0,5.0,10.0,5.0,8.0
25,0022300384,2023-12-22,2023,ATL,MIA,Trae Young,39.67,30.0,13.0,3.0,0.0,3.0,2.0,0.0,6.0,3.0,9.0,7.0,13.0
26,0022300393,2023-12-23,2023,ATL,MEM,Trae Young,40.93,30.0,13.0,5.0,0.0,5.0,1.0,1.0,2.0,8.0,14.0,3.0,10.0
27,0022300408,2023-12-26,2023,ATL,CHI,Trae Young,39.52,21.0,13.0,2.0,0.0,2.0,1.0,0.0,6.0,3.0,5.0,3.0,12.0
28,0022300431,2023-12-29,2023,ATL,SAC,Trae Young,38.48,24.0,9.0,2.0,1.0,3.0,4.0,0.0,4.0,4.0,8.0,3.0,10.0
29,0022300445,2023-12-31,2023,ATL,WAS,Trae Young,39.77,40.0,13.0,3.0,0.0,3.0,3.0,0.0,5.0,7.0,11.0,4.0,8.0
30,0022300467,2024-01-03,2023,ATL,OKC,Trae Young,33.95,24.0,11.0,4.0,0.0,4.0,2.0,0.0,6.0,4.0,4.0,2.0,9.0
31,0022300480,2024-01-05,2023,ATL,IND,Trae Young,28.0,13.0,6.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0,7.0,1.0,11.0
32,0022300499,2024-01-07,2023,ATL,ORL,Trae Young,42.05,31.0,9.0,4.0,0.0,4.0,1.0,1.0,5.0,9.0,14.0,2.0,9.0
33,0022300521,2024-01-10,2023,ATL,PHI,Trae Young,43.42,28.0,11.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,14.0,2.0,8.0
34,0022300533,2024-01-12,2023,ATL,IND,Trae Young,30.05,13.0,6.0,0.0,3.0,3.0,2.0,0.0,5.0,2.0,11.0,2.0,6.0
35,0022300543,2024-01-13,2023,ATL,WAS,Trae Young,36.15,21.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,9.0,2.0,10.0
36,0022300559,2024-01-15,2023,ATL,SAS,Trae Young,37.6,36.0,13.0,6.0,0.0,6.0,1.0,1.0,3.0,5.0,13.0,6.0,11.0
37,0022300570,2024-01-17,2023,ATL,ORL,Trae Young,38.7,18.0,12.0,2.0,1.0,3.0,1.0,0.0,8.0,4.0,8.0,1.0,6.0
0,0022300063,2023-10-25,2023,ATL,CHA,De'Andre Hunter,31.0,9.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,5.0,1.0,4.0
1,0022300079,2023-10-27,2023,ATL,NYK,De'Andre Hunter,32.25,27.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,5.0,6.0,3.0,7.0
2,0022300097,2023-10-29,2023,ATL,MIL,De'Andre Hunter,24.27,15.0,1.0,2.0,1.0,3.0,4.0,0.0,2.0,4.0,6.0,2.0,4.0
3,0022300104,2023-10-30,2023,ATL,MIN,De'Andre Hunter,30.35,16.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,3.0,5.0,3.0,5.0
4,0022300117,2023-11-01,2023,ATL,WAS,De'Andre Hunter,32.63,23.0,3.0,7.0,0.0,7.0,2.0,0.0,5.0,6.0,9.0,2.0,7.0
5,0022300135,2023-11-04,2023,ATL,NOP,De'Andre Hunter,29.78,4.0,1.0,4.0,1.0,5.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0
6,0022300155,2023-11-06,2023,ATL,OKC,De'Andre Hunter,32.97,8.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,7.0
7,0022300172,2023-11-09,2023,ATL,ORL,De'Andre Hunter,26.32,12.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,2.0,5.0
8,0022300175,2023-11-11,2023,ATL,MIA,De'Andre Hunter,35.58,10.0,2.0,5.0,0.0,5.0,1.0,1.0,3.0,4.0,7.0,0.0,4.0
9,0022300018,2023-11-14,2023,ATL,DET,De'Andre Hunter,34.68,16.0,5.0,3.0,2.0,5.0,1.0,0.0,1.0,4.0,9.0,2.0,5.0
10,0022300193,2023-11-15,2023,ATL,NYK,De'Andre Hunter,26.45,5.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0
11,0022300029,2023-11-17,2023,ATL,PHI,De'Andre Hunter,17.92,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0
12,0022300039,2023-11-21,2023,ATL,IND,De'Andre Hunter,26.9,7.0,1.0,2.0,2.0,4.0,1.0,0.0,3.0,2.0,5.0,1.0,2.0
13,0022300227,2023-11-22,2023,ATL,BKN,De'Andre Hunter,39.07,25.0,0.0,8.0,3.0,11.0,1.0,2.0,1.0,6.0,9.0,2.0,7.0
14,0022300241,2023-11-25,2023,ATL,WAS,De'Andre Hunter,31.08,20.0,0.0,3.0,1.0,4.0,2.0,0.0,2.0,4.0,6.0,3.0,5.0
15,0022300246,2023-11-26,2023,ATL,BOS,De'Andre Hunter,39.7,24.0,2.0,4.0,0.0,4.0,1.0,1.0,2.0,2.0,3.0,5.0,11.0
16,0022300055,2023-11-28,2023,ATL,CLE,De'Andre Hunter,26.42,18.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,6.0,1.0,6.0
17,0022300272,2023-11-30,2023,ATL,SAS,De'Andre Hunter,21.7,12.0,2.0,6.0,0.0,6.0,1.0,0.0,3.0,1.0,4.0,2.0,4.0
18,0022300286,2023-12-02,2023,ATL,MIL,De'Andre Hunter,30.83,12.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,8.0,0.0,2.0
19,0022301209,2023-12-06,2023,ATL,BKN,De'Andre Hunter,36.13,14.0,2.0,4.0,0.0,4.0,0.0,0.0,1.0,5.0,12.0,1.0,3.0
20,0022301218,2023-12-08,2023,ATL,PHI,De'Andre Hunter,36.97,24.0,1.0,6.0,1.0,7.0,0.0,0.0,3.0,5.0,11.0,4.0,7.0
21,0022300336,2023-12-16,2023,ATL,CLE,De'Andre Hunter,26.18,18.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,2.0,2.0
22,0022300352,2023-12-18,2023,ATL,DET,De'Andre Hunter,29.05,19.0,2.0,5.0,1.0,6.0,1.0,2.0,4.0,2.0,9.0,5.0,6.0
23,0022300371,2023-12-20,2023,ATL,HOU,De'Andre Hunter,28.27,11.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,1.0,4.0
0,0022300135,2023-11-04,2023,ATL,NOP,Garrison Mathews,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0022300155,2023-11-06,2023,ATL,OKC,Garrison Mathews,4.12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2,0022300018,2023-11-14,2023,ATL,DET,Garrison Mathews,1.62,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3,0022300241,2023-11-25,2023,ATL,WAS,Garrison Mathews,14.38,6.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
4,0022300055,2023-11-28,2023,ATL,CLE,Garrison Mathews,3.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0022300272,2023-11-30,2023,ATL,SAS,Garrison Mathews,12.23,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
6,0022300286,2023-12-02,2023,ATL,MIL,Garrison Mathews,7.47,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,0022301209,2023-12-06,2023,ATL,BKN,Garrison Mathews,6.83,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8,0022301218,2023-12-08,2023,ATL,PHI,Garrison Mathews,2.82,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0022300296,2023-12-11,2023,ATL,DEN,Garrison Mathews,16.67,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
10,0022300313,2023-12-13,2023,ATL,TOR,Garrison Mathews,18.58,6.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
11,0022300330,2023-12-15,2023,ATL,TOR,Garrison Mathews,18.32,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
12,0022300336,2023-12-16,2023,ATL,CLE,Garrison Mathews,14.02,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
13,0022300352,2023-12-18,2023,ATL,DET,Garrison Mathews,22.62,6.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,5.0
14,0022300371,2023-12-20,2023,ATL,HOU,Garrison Mathews,16.78,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0
15,0022300384,2023-12-22,2023,ATL,MIA,Garrison Mathews,18.45,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
16,0022300393,2023-12-23,2023,ATL,MEM,Garrison Mathews,14.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
17,0022300408,2023-12-26,2023,ATL,CHI,Garrison Mathews,13.03,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
18,0022300431,2023-12-29,2023,ATL,SAC,Garrison Mathews,8.23,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
19,0022300445,2023-12-31,2023,ATL,WAS,Garrison Mathews,13.83,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20,0022300467,2024-01-03,2023,ATL,OKC,Garrison Mathews,16.77,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
21,0022300480,2024-01-05,2023,ATL,IND,Garrison Mathews,19.45,6.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0
22,0022300499,2024-01-07,2023,ATL,ORL,Garrison Mathews,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0022300543,2024-01-13,2023,ATL,WAS,Garrison Mathews,15.42,8.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0
24,0022300559,2024-01-15,2023,ATL,SAS,Garrison Mathews,13.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
25,0022300570,2024-01-17,2023,ATL,ORL,Garrison Mathews,13.47,6.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0
0,0022300063,2023-10-25,2023,ATL,CHA,Onyeka Okongwu,19.33,7.0,2.0,3.0,1.0,4.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0
1,0022300079,2023-10-27,2023,ATL,NYK,Onyeka Okongwu,20.0,6.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0
2,0022300097,2023-10-29,2023,ATL,MIL,Onyeka Okongwu,22.63,14.0,2.0,3.0,4.0,7.0,1.0,0.0,1.0,7.0,9.0,0.0,2.0
3,0022300104,2023-10-30,2023,ATL,MIN,Onyeka Okongwu,24.25,10.0,3.0,5.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
4,0022300117,2023-11-01,2023,ATL,WAS,Onyeka Okongwu,27.4,16.0,2.0,6.0,5.0,11.0,0.0,1.0,1.0,6.0,7.0,0.0,1.0
5,0022300135,2023-11-04,2023,ATL,NOP,Onyeka Okongwu,19.63,17.0,0.0,4.0,2.0,6.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0
6,0022300155,2023-11-06,2023,ATL,OKC,Onyeka Okongwu,25.23,7.0,0.0,8.0,6.0,14.0,0.0,0.0,2.0,3.0,7.0,0.0,1.0
7,0022300172,2023-11-09,2023,ATL,ORL,Onyeka Okongwu,20.62,7.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,3.0,0.0,1.0
8,0022300175,2023-11-11,2023,ATL,MIA,Onyeka Okongwu,24.07,2.0,2.0,3.0,4.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
9,0022300018,2023-11-14,2023,ATL,DET,Onyeka Okongwu,21.37,8.0,2.0,6.0,3.0,9.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0
10,0022300193,2023-11-15,2023,ATL,NYK,Onyeka Okongwu,21.57,8.0,1.0,4.0,2.0,6.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0
11,0022300029,2023-11-17,2023,ATL,PHI,Onyeka Okongwu,19.37,5.0,0.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0
12,0022300039,2023-11-21,2023,ATL,IND,Onyeka Okongwu,22.33,7.0,4.0,2.0,4.0,6.0,0.0,1.0,1.0,3.0,5.0,0.0,2.0
13,0022300227,2023-11-22,2023,ATL,BKN,Onyeka Okongwu,25.42,12.0,0.0,6.0,4.0,10.0,0.0,1.0,0.0,6.0,8.0,0.0,2.0
14,0022300241,2023-11-25,2023,ATL,WAS,Onyeka Okongwu,24.68,9.0,1.0,3.0,3.0,6.0,1.0,1.0,0.0,3.0,5.0,0.0,1.0
15,0022300246,2023-11-26,2023,ATL,BOS,Onyeka Okongwu,27.02,4.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0
16,0022300055,2023-11-28,2023,ATL,CLE,Onyeka Okongwu,21.7,13.0,2.0,7.0,2.0,9.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0
17,0022300272,2023-11-30,2023,ATL,SAS,Onyeka Okongwu,28.07,11.0,0.0,6.0,2.0,8.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0
18,0022300286,2023-12-02,2023,ATL,MIL,Onyeka Okongwu,27.07,5.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0
19,0022301209,2023-12-06,2023,ATL,BKN,Onyeka Okongwu,23.83,2.0,2.0,7.0,2.0,9.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0
20,0022301218,2023-12-08,2023,ATL,PHI,Onyeka Okongwu,18.27,7.0,2.0,4.0,4.0,8.0,0.0,2.0,0.0,3.0,5.0,0.0,2.0
21,0022300296,2023-12-11,2023,ATL,DEN,Onyeka Okongwu,28.37,7.0,3.0,4.0,2.0,6.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0
22,0022300313,2023-12-13,2023,ATL,TOR,Onyeka Okongwu,29.73,13.0,1.0,6.0,2.0,8.0,0.0,2.0,0.0,2.0,4.0,3.0,5.0
23,0022300330,2023-12-15,2023,ATL,TOR,Onyeka Okongwu,33.38,14.0,0.0,7.0,4.0,11.0,0.0,1.0,1.0,5.0,5.0,1.0,2.0
24,0022300336,2023-12-16,2023,ATL,CLE,Onyeka Okongwu,32.15,16.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,5.0,8.0,2.0,4.0
25,0022300352,2023-12-18,2023,ATL,DET,Onyeka Okongwu,23.2,14.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,5.0,6.0,0.0,0.0
26,0022300371,2023-12-20,2023,ATL,HOU,Onyeka Okongwu,32.68,19.0,2.0,10.0,1.0,11.0,0.0,0.0,0.0,8.0,10.0,0.0,1.0
27,0022300384,2023-12-22,2023,ATL,MIA,Onyeka Okongwu,25.55,9.0,1.0,3.0,4.0,7.0,1.0,2.0,0.0,4.0,6.0,0.0,1.0
28,0022300393,2023-12-23,2023,ATL,MEM,Onyeka Okongwu,27.57,10.0,4.0,3.0,4.0,7.0,2.0,2.0,3.0,5.0,8.0,0.0,2.0
29,0022300408,2023-12-26,2023,ATL,CHI,Onyeka Okongwu,21.18,11.0,0.0,5.0,1.0,6.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0
30,0022300431,2023-12-29,2023,ATL,SAC,Onyeka Okongwu,22.75,7.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0
31,0022300467,2024-01-03,2023,ATL,OKC,Onyeka Okongwu,22.02,11.0,0.0,4.0,3.0,7.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0
32,0022300480,2024-01-05,2023,ATL,IND,Onyeka Okongwu,20.78,3.0,1.0,2.0,4.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
33,0022300499,2024-01-07,2023,ATL,ORL,Onyeka Okongwu,31.77,5.0,3.0,5.0,1.0,6.0,0.0,5.0,0.0,1.0,1.0,1.0,2.0
34,0022300521,2024-01-10,2023,ATL,PHI,Onyeka Okongwu,35.52,19.0,1.0,5.0,6.0,11.0,0.0,2.0,2.0,7.0,10.0,0.0,0.0
35,0022300533,2024-01-12,2023,ATL,IND,Onyeka Okongwu,22.62,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
36,0022300543,2024-01-13,2023,ATL,WAS,Onyeka Okongwu,19.0,9.0,1.0,4.0,6.0,10.0,0.0,3.0,2.0,3.0,5.0,0.0,0.0
37,0022300559,2024-01-15,2023,ATL,SAS,Onyeka Okongwu,23.15,7.0,1.0,4.0,2.0,6.0,0.0,0.0,2.0,3.0,7.0,0.0,1.0
38,0022300570,2024-01-17,2023,ATL,ORL,Onyeka Okongwu,27.25,15.0,0.0,6.0,3.0,9.0,0.0,1.0,2.0,7.0,11.0,0.0,1.0
0,0022300063,2023-10-25,2023,ATL,CHA,Saddiq Bey,28.83,15.0,0.0,2.0,3.0,5.0,5.0,0.0,2.0,5.0,8.0,1.0,4.0
1,0022300079,2023-10-27,2023,ATL,NYK,Saddiq Bey,25.72,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0
2,0022300097,2023-10-29,2023,ATL,MIL,Saddiq Bey,30.98,13.0,3.0,6.0,3.0,9.0,0.0,0.0,1.0,3.0,6.0,1.0,3.0
3,0022300104,2023-10-30,2023,ATL,MIN,Saddiq Bey,25.17,11.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0
4,0022300117,2023-11-01,2023,ATL,WAS,Saddiq Bey,31.65,14.0,0.0,6.0,1.0,7.0,1.0,0.0,1.0,2.0,3.0,2.0,7.0
5,0022300135,2023-11-04,2023,ATL,NOP,Saddiq Bey,26.07,12.0,2.0,1.0,4.0,5.0,1.0,0.0,0.0,3.0,6.0,2.0,7.0
6,0022300155,2023-11-06,2023,ATL,OKC,Saddiq Bey,26.28,15.0,2.0,4.0,4.0,8.0,0.0,0.0,2.0,3.0,5.0,3.0,6.0
7,0022300172,2023-11-09,2023,ATL,ORL,Saddiq Bey,28.65,2.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0
8,0022300175,2023-11-11,2023,ATL,MIA,Saddiq Bey,24.42,6.0,0.0,5.0,3.0,8.0,0.0,0.0,4.0,0.0,1.0,2.0,7.0
9,0022300018,2023-11-14,2023,ATL,DET,Saddiq Bey,27.38,19.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,4.0,6.0,2.0,7.0
10,0022300193,2023-11-15,2023,ATL,NYK,Saddiq Bey,28.43,16.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,5.0,5.0,2.0,5.0
11,0022300029,2023-11-17,2023,ATL,PHI,Saddiq Bey,31.35,17.0,1.0,4.0,3.0,7.0,1.0,0.0,2.0,4.0,5.0,2.0,4.0
12,0022300039,2023-11-21,2023,ATL,IND,Saddiq Bey,30.85,12.0,2.0,9.0,1.0,10.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0
13,0022300227,2023-11-22,2023,ATL,BKN,Saddiq Bey,24.92,12.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,3.0,5.0,1.0,3.0
14,0022300241,2023-11-25,2023,ATL,WAS,Saddiq Bey,31.93,13.0,1.0,6.0,3.0,9.0,1.0,0.0,1.0,6.0,10.0,0.0,4.0
15,0022300246,2023-11-26,2023,ATL,BOS,Saddiq Bey,28.87,7.0,1.0,5.0,3.0,8.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0
16,0022300055,2023-11-28,2023,ATL,CLE,Saddiq Bey,32.08,14.0,3.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,4.0,2.0,4.0
17,0022300272,2023-11-30,2023,ATL,SAS,Saddiq Bey,33.97,13.0,0.0,2.0,2.0,4.0,3.0,0.0,1.0,2.0,4.0,3.0,4.0
18,0022300286,2023-12-02,2023,ATL,MIL,Saddiq Bey,36.32,17.0,1.0,6.0,3.0,9.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0
19,0022301209,2023-12-06,2023,ATL,BKN,Saddiq Bey,36.73,21.0,1.0,3.0,4.0,7.0,1.0,0.0,3.0,4.0,7.0,3.0,6.0
20,0022301218,2023-12-08,2023,ATL,PHI,Saddiq Bey,38.32,16.0,1.0,3.0,5.0,8.0,0.0,0.0,0.0,3.0,11.0,3.0,9.0
21,0022300296,2023-12-11,2023,ATL,DEN,Saddiq Bey,39.92,16.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,5.0,7.0,1.0,4.0
22,0022300313,2023-12-13,2023,ATL,TOR,Saddiq Bey,38.47,12.0,2.0,7.0,3.0,10.0,2.0,0.0,1.0,5.0,9.0,0.0,5.0
23,0022300330,2023-12-15,2023,ATL,TOR,Saddiq Bey,37.42,10.0,4.0,7.0,3.0,10.0,0.0,0.0,1.0,2.0,4.0,2.0,8.0
24,0022300336,2023-12-16,2023,ATL,CLE,Saddiq Bey,36.45,5.0,0.0,5.0,1.0,6.0,2.0,0.0,2.0,0.0,2.0,1.0,7.0
25,0022300352,2023-12-18,2023,ATL,DET,Saddiq Bey,42.22,21.0,1.0,2.0,2.0,4.0,2.0,0.0,1.0,6.0,8.0,2.0,7.0
26,0022300371,2023-12-20,2023,ATL,HOU,Saddiq Bey,31.63,9.0,0.0,5.0,4.0,9.0,0.0,0.0,1.0,1.0,5.0,2.0,6.0
27,0022300384,2023-12-22,2023,ATL,MIA,Saddiq Bey,39.65,16.0,2.0,8.0,2.0,10.0,2.0,0.0,2.0,4.0,6.0,2.0,8.0
28,0022300393,2023-12-23,2023,ATL,MEM,Saddiq Bey,38.1,14.0,2.0,5.0,1.0,6.0,2.0,0.0,1.0,1.0,2.0,3.0,9.0
29,0022300408,2023-12-26,2023,ATL,CHI,Saddiq Bey,33.65,13.0,0.0,4.0,4.0,8.0,1.0,0.0,0.0,3.0,4.0,2.0,6.0
30,0022300431,2023-12-29,2023,ATL,SAC,Saddiq Bey,32.48,15.0,4.0,2.0,5.0,7.0,1.0,0.0,1.0,1.0,6.0,3.0,8.0
31,0022300445,2023-12-31,2023,ATL,WAS,Saddiq Bey,32.2,11.0,0.0,8.0,3.0,11.0,0.0,1.0,1.0,2.0,5.0,2.0,5.0
32,0022300467,2024-01-03,2023,ATL,OKC,Saddiq Bey,35.62,10.0,2.0,6.0,2.0,8.0,0.0,1.0,0.0,1.0,4.0,2.0,8.0
33,0022300480,2024-01-05,2023,ATL,IND,Saddiq Bey,30.1,9.0,2.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0
34,0022300499,2024-01-07,2023,ATL,ORL,Saddiq Bey,38.2,16.0,2.0,6.0,1.0,7.0,1.0,0.0,0.0,3.0,6.0,2.0,4.0
35,0022300521,2024-01-10,2023,ATL,PHI,Saddiq Bey,36.77,15.0,1.0,4.0,6.0,10.0,0.0,0.0,1.0,5.0,10.0,1.0,6.0
36,0022300533,2024-01-12,2023,ATL,IND,Saddiq Bey,31.2,17.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,7.0
37,0022300543,2024-01-13,2023,ATL,WAS,Saddiq Bey,26.82,16.0,0.0,1.0,6.0,7.0,4.0,0.0,1.0,3.0,6.0,2.0,7.0
38,0022300559,2024-01-15,2023,ATL,SAS,Saddiq Bey,32.83,10.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,7.0
